task,seed,attention,step,loss,train_accuracy,train_tokens
local,2028,hybrid,47,3.2983498573303223,0.32568359375,2048
local,2028,hybrid,48,3.278547763824463,0.31689453125,2048
local,2028,hybrid,49,3.2321650981903076,0.3232421875,2048
local,2028,hybrid,50,3.2152860164642334,0.30859375,2048
local,2028,hybrid,51,3.1700081825256348,0.32275390625,2048
local,2028,hybrid,52,3.1274452209472656,0.32763671875,2048
local,2028,hybrid,53,3.102508783340454,0.3076171875,2048
local,2028,hybrid,54,3.062037229537964,0.3154296875,2048
local,2028,hybrid,55,3.034024477005005,0.33935546875,2048
local,2028,hybrid,56,2.9971585273742676,0.318359375,2048
local,2028,hybrid,57,2.9639694690704346,0.333984375,2048
local,2028,hybrid,58,2.9193954467773438,0.3408203125,2048
local,2028,hybrid,59,2.891401529312134,0.32763671875,2048
local,2028,hybrid,60,2.857431411743164,0.3251953125,2048
local,2028,hybrid,61,2.8079075813293457,0.326171875,2048
local,2028,hybrid,62,2.788835048675537,0.32958984375,2048
local,2028,hybrid,63,2.7537429332733154,0.33447265625,2048
local,2028,hybrid,64,2.7315621376037598,0.33203125,2048
local,2028,hybrid,65,2.6897706985473633,0.32763671875,2048
local,2028,hybrid,66,2.656522274017334,0.33935546875,2048
local,2028,hybrid,67,2.635789632797241,0.33056640625,2048
local,2028,hybrid,68,2.600700616836548,0.3359375,2048
local,2028,hybrid,69,2.591642379760742,0.32958984375,2048
local,2028,hybrid,70,2.532221555709839,0.33251953125,2048
local,2028,hybrid,71,2.524724006652832,0.32373046875,2048
local,2028,hybrid,72,2.4954774379730225,0.33251953125,2048
local,2028,hybrid,73,2.4600296020507812,0.33154296875,2048
local,2028,hybrid,74,2.4245076179504395,0.34375,2048
local,2028,hybrid,75,2.4055068492889404,0.34326171875,2048
local,2028,hybrid,76,2.3798625469207764,0.33447265625,2048
local,2028,hybrid,77,2.343353271484375,0.345703125,2048
local,2028,hybrid,78,2.3385775089263916,0.32568359375,2048
local,2028,hybrid,79,2.2984745502471924,0.33447265625,2048
local,2028,hybrid,80,2.290130853652954,0.31689453125,2048
local,2028,hybrid,81,2.255404472351074,0.32861328125,2048
local,2028,hybrid,82,2.225388526916504,0.3359375,2048
local,2028,hybrid,83,2.2089223861694336,0.3271484375,2048
local,2028,hybrid,84,2.18747878074646,0.3310546875,2048
local,2028,hybrid,85,2.163177251815796,0.33837890625,2048
local,2028,hybrid,86,2.1396942138671875,0.33544921875,2048
local,2028,hybrid,87,2.1288719177246094,0.32080078125,2048
local,2028,hybrid,88,2.1037774085998535,0.326171875,2048
local,2028,hybrid,89,2.06520938873291,0.3466796875,2048
local,2028,hybrid,90,2.0575194358825684,0.3251953125,2048
local,2028,hybrid,91,2.034721612930298,0.3291015625,2048
local,2028,hybrid,92,2.011871337890625,0.3310546875,2048
local,2028,hybrid,93,1.991665005683899,0.34423828125,2048
local,2028,hybrid,94,1.9820656776428223,0.33251953125,2048
local,2028,hybrid,95,1.9553173780441284,0.34423828125,2048
local,2028,hybrid,96,1.929238200187683,0.3525390625,2048
local,2028,hybrid,97,1.9207336902618408,0.3349609375,2048
local,2028,hybrid,98,1.8977656364440918,0.3369140625,2048
local,2028,hybrid,99,1.885044813156128,0.32861328125,2048
local,2028,hybrid,100,1.8779162168502808,0.3251953125,2048
local,2028,hybrid,101,1.8477205038070679,0.33642578125,2048
local,2028,hybrid,102,1.8365970849990845,0.33935546875,2048
local,2028,hybrid,103,1.8330438137054443,0.333984375,2048
local,2028,hybrid,104,1.8105491399765015,0.3408203125,2048
local,2028,hybrid,105,1.7957570552825928,0.34326171875,2048
local,2028,hybrid,106,1.7856128215789795,0.328125,2048
local,2028,hybrid,107,1.7688486576080322,0.3271484375,2048
local,2028,hybrid,108,1.7565325498580933,0.33642578125,2048
local,2028,hybrid,109,1.7480055093765259,0.33642578125,2048
local,2028,hybrid,110,1.7367393970489502,0.32470703125,2048
local,2028,hybrid,111,1.719934344291687,0.33935546875,2048
local,2028,hybrid,112,1.7195274829864502,0.32373046875,2048
local,2028,hybrid,113,1.7033764123916626,0.32177734375,2048
local,2028,hybrid,114,1.6878938674926758,0.32861328125,2048
local,2028,hybrid,115,1.671181321144104,0.333984375,2048
local,2028,hybrid,116,1.6610747575759888,0.3359375,2048
local,2028,hybrid,117,1.6514699459075928,0.3408203125,2048
local,2028,hybrid,118,1.6430456638336182,0.33154296875,2048
local,2028,hybrid,119,1.6325807571411133,0.31787109375,2048
local,2028,hybrid,120,1.6198810338974,0.3330078125,2048
local,2028,hybrid,121,1.6056301593780518,0.3408203125,2048
local,2028,hybrid,122,1.6118401288986206,0.318359375,2048
local,2028,hybrid,123,1.6031272411346436,0.3271484375,2048
local,2028,hybrid,124,1.5918747186660767,0.33740234375,2048
local,2028,hybrid,125,1.5755562782287598,0.33984375,2048
local,2028,hybrid,126,1.5667240619659424,0.3349609375,2048
local,2028,hybrid,127,1.566228985786438,0.33056640625,2048
local,2028,hybrid,128,1.560430884361267,0.3271484375,2048
local,2028,hybrid,129,1.5506612062454224,0.32958984375,2048
local,2028,hybrid,130,1.542804479598999,0.3330078125,2048
local,2028,hybrid,131,1.5356805324554443,0.32421875,2048
local,2028,hybrid,132,1.5268843173980713,0.33935546875,2048
local,2028,hybrid,133,1.5200380086898804,0.33447265625,2048
local,2028,hybrid,134,1.5160161256790161,0.32568359375,2048
local,2028,hybrid,135,1.5035734176635742,0.3447265625,2048
local,2028,hybrid,136,1.4992420673370361,0.3349609375,2048
local,2028,hybrid,137,1.490539789199829,0.34375,2048
local,2028,hybrid,138,1.490394115447998,0.333984375,2048
local,2028,hybrid,139,1.4815176725387573,0.34375,2048
local,2028,hybrid,140,1.4757215976715088,0.33984375,2048
local,2028,hybrid,141,1.469428539276123,0.345703125,2048
local,2028,hybrid,142,1.4709886312484741,0.32177734375,2048
local,2028,hybrid,143,1.4640817642211914,0.3193359375,2048
local,2028,hybrid,144,1.4535932540893555,0.3447265625,2048
local,2028,hybrid,145,1.449671745300293,0.330078125,2048
local,2028,hybrid,146,1.4522318840026855,0.31689453125,2048
local,2028,hybrid,147,1.4416190385818481,0.34765625,2048
local,2028,hybrid,148,1.4353926181793213,0.333984375,2048
local,2028,hybrid,149,1.42965829372406,0.33837890625,2048
local,2028,hybrid,150,1.4316860437393188,0.3125,2048
local,2028,hybrid,151,1.4205626249313354,0.337890625,2048
local,2028,hybrid,152,1.4200900793075562,0.32861328125,2048
local,2028,hybrid,153,1.4147727489471436,0.3349609375,2048
local,2028,hybrid,154,1.412165880203247,0.34375,2048
local,2028,hybrid,155,1.4026751518249512,0.3466796875,2048
local,2028,hybrid,156,1.4036110639572144,0.3271484375,2048
local,2028,hybrid,157,1.4008724689483643,0.326171875,2048
local,2028,hybrid,158,1.3935019969940186,0.3486328125,2048
local,2028,hybrid,159,1.3913648128509521,0.34619140625,2048
local,2028,hybrid,160,1.3778208494186401,0.35498046875,2048
local,2028,hybrid,161,1.3779784440994263,0.35107421875,2048
local,2028,hybrid,162,1.3825349807739258,0.3232421875,2048
local,2028,hybrid,163,1.3749520778656006,0.3271484375,2048
local,2028,hybrid,164,1.380274772644043,0.3388671875,2048
local,2028,hybrid,165,1.3689982891082764,0.35693359375,2048
local,2028,hybrid,166,1.3663557767868042,0.3349609375,2048
local,2028,hybrid,167,1.370559573173523,0.32080078125,2048
local,2028,hybrid,168,1.355987548828125,0.3310546875,2048
local,2028,hybrid,169,1.3594743013381958,0.33837890625,2048
local,2028,hybrid,170,1.3612416982650757,0.30859375,2048
local,2028,hybrid,171,1.3458995819091797,0.34130859375,2048
local,2028,hybrid,172,1.3541072607040405,0.322265625,2048
local,2028,hybrid,173,1.346500277519226,0.3251953125,2048
local,2028,hybrid,174,1.3433133363723755,0.3388671875,2048
local,2028,hybrid,175,1.334290623664856,0.3623046875,2048
local,2028,hybrid,176,1.3405239582061768,0.3349609375,2048
local,2028,hybrid,177,1.3375375270843506,0.3388671875,2048
local,2028,hybrid,178,1.3305131196975708,0.34521484375,2048
local,2028,hybrid,179,1.3292607069015503,0.34375,2048
local,2028,hybrid,180,1.3275339603424072,0.33984375,2048
local,2028,hybrid,181,1.3267674446105957,0.34326171875,2048
local,2028,hybrid,182,1.3266843557357788,0.33544921875,2048
local,2028,hybrid,183,1.3229609727859497,0.34228515625,2048
local,2028,hybrid,184,1.3170406818389893,0.3486328125,2048
local,2028,hybrid,185,1.32146418094635,0.3251953125,2048
local,2028,hybrid,186,1.310614824295044,0.34619140625,2048
local,2028,hybrid,187,1.3153965473175049,0.3330078125,2048
local,2028,hybrid,188,1.3142623901367188,0.32861328125,2048
local,2028,hybrid,189,1.3138432502746582,0.32763671875,2048
local,2028,hybrid,190,1.307121992111206,0.32861328125,2048
local,2028,hybrid,191,1.3095113039016724,0.3193359375,2048
local,2028,hybrid,192,1.3036534786224365,0.333984375,2048
local,2028,hybrid,193,1.3037309646606445,0.3408203125,2048
local,2028,hybrid,194,1.2965797185897827,0.3291015625,2048
local,2028,hybrid,195,1.2960721254348755,0.33740234375,2048
local,2028,hybrid,196,1.290799856185913,0.34765625,2048
local,2028,hybrid,197,1.291923999786377,0.3349609375,2048
local,2028,hybrid,198,1.2947742938995361,0.32763671875,2048
local,2028,hybrid,199,1.2883168458938599,0.3359375,2048
local,2028,hybrid,200,1.2867462635040283,0.3349609375,2048
local,2028,hybrid,201,1.286288857460022,0.3466796875,2048
local,2028,hybrid,202,1.2817777395248413,0.34423828125,2048
local,2028,hybrid,203,1.2834571599960327,0.33203125,2048
local,2028,hybrid,204,1.2848812341690063,0.3330078125,2048
local,2028,hybrid,205,1.2813559770584106,0.3310546875,2048
local,2028,hybrid,206,1.2761629819869995,0.333984375,2048
local,2028,hybrid,207,1.2800815105438232,0.337890625,2048
local,2028,hybrid,208,1.278511643409729,0.34521484375,2048
local,2028,hybrid,209,1.275367259979248,0.333984375,2048
local,2028,hybrid,210,1.27316415309906,0.33349609375,2048
local,2028,hybrid,211,1.2681269645690918,0.3447265625,2048
local,2028,hybrid,212,1.2731448411941528,0.34716796875,2048
local,2028,hybrid,213,1.2664657831192017,0.34228515625,2048
local,2028,hybrid,214,1.2619633674621582,0.34033203125,2048
local,2028,hybrid,215,1.2697440385818481,0.33984375,2048
local,2028,hybrid,216,1.2687715291976929,0.33154296875,2048
local,2028,hybrid,217,1.2596194744110107,0.3349609375,2048
local,2028,hybrid,218,1.261548399925232,0.32763671875,2048
local,2028,hybrid,219,1.2631492614746094,0.3359375,2048
local,2028,hybrid,220,1.2568773031234741,0.33837890625,2048
local,2028,hybrid,221,1.2589160203933716,0.32666015625,2048
local,2028,hybrid,222,1.259255051612854,0.33642578125,2048
local,2028,hybrid,223,1.258474588394165,0.32763671875,2048
local,2028,hybrid,224,1.253524899482727,0.33447265625,2048
local,2028,hybrid,225,1.2558157444000244,0.3359375,2048
local,2028,hybrid,226,1.253720760345459,0.32666015625,2048
local,2028,hybrid,227,1.2543762922286987,0.3212890625,2048
local,2028,hybrid,228,1.2475461959838867,0.33056640625,2048
local,2028,hybrid,229,1.2522777318954468,0.33642578125,2048
local,2028,hybrid,230,1.2499207258224487,0.328125,2048
local,2028,hybrid,231,1.2469838857650757,0.33837890625,2048
local,2028,hybrid,232,1.2454472780227661,0.3408203125,2048
local,2028,hybrid,233,1.2542823553085327,0.3154296875,2048
local,2028,hybrid,234,1.250956416130066,0.32421875,2048
local,2028,hybrid,235,1.2464402914047241,0.3310546875,2048
local,2028,hybrid,236,1.2446025609970093,0.3291015625,2048
local,2028,hybrid,237,1.2413201332092285,0.330078125,2048
local,2028,hybrid,238,1.239791989326477,0.3466796875,2048
local,2028,hybrid,239,1.23899507522583,0.32666015625,2048
local,2028,hybrid,240,1.2420837879180908,0.31884765625,2048
local,2028,hybrid,241,1.2436772584915161,0.31591796875,2048
local,2028,hybrid,242,1.2392704486846924,0.3154296875,2048
local,2028,hybrid,243,1.2371764183044434,0.32861328125,2048
local,2028,hybrid,244,1.2312132120132446,0.34765625,2048
local,2028,hybrid,245,1.231217622756958,0.33740234375,2048
local,2028,hybrid,246,1.232857584953308,0.34033203125,2048
local,2028,hybrid,247,1.2343696355819702,0.34375,2048
local,2028,hybrid,248,1.2267335653305054,0.3427734375,2048
local,2028,hybrid,249,1.2286933660507202,0.3515625,2048
local,2028,hybrid,250,1.2280703783035278,0.34326171875,2048
copy_first,2026,dense,1,5.040063858032227,0.0,4
copy_first,2026,dense,2,4.532800674438477,0.0,4
copy_first,2026,dense,3,4.393977642059326,0.25,4
copy_first,2026,dense,4,5.481504440307617,0.0,4
copy_first,2026,dense,5,5.414113998413086,0.0,4
copy_first,2026,dense,6,5.189603805541992,0.0,4
copy_first,2026,dense,7,5.073370456695557,0.0,4
copy_first,2026,dense,8,4.422612190246582,0.0,4
copy_first,2026,dense,9,5.864789009094238,0.0,4
copy_first,2026,dense,10,4.796576976776123,0.0,4
copy_first,2026,dense,11,4.70957612991333,0.0,4
copy_first,2026,dense,12,4.512361526489258,0.0,4
copy_first,2026,dense,13,5.338078498840332,0.0,4
copy_first,2026,dense,14,4.932826042175293,0.0,4
copy_first,2026,dense,15,5.228603363037109,0.0,4
copy_first,2026,dense,16,5.248073577880859,0.0,4
copy_first,2026,dense,17,4.823974132537842,0.0,4
copy_first,2026,dense,18,5.431854248046875,0.0,4
copy_first,2026,dense,19,5.1538190841674805,0.0,4
copy_first,2026,dense,20,5.529750823974609,0.0,4
copy_first,2026,dense,21,5.4811201095581055,0.0,4
copy_first,2026,dense,22,5.366480827331543,0.0,4
copy_first,2026,dense,23,5.1454901695251465,0.0,4
copy_first,2026,dense,24,4.868366718292236,0.0,4
copy_first,2026,dense,25,5.486903190612793,0.0,4
copy_first,2026,dense,26,5.115290641784668,0.0,4
copy_first,2026,dense,27,4.626299858093262,0.0,4
copy_first,2026,dense,28,5.072351455688477,0.0,4
copy_first,2026,dense,29,5.348763942718506,0.0,4
copy_first,2026,dense,30,5.619086742401123,0.0,4
copy_first,2026,dense,31,5.298986434936523,0.0,4
copy_first,2026,dense,32,4.784393310546875,0.25,4
copy_first,2026,dense,33,5.047126293182373,0.0,4
copy_first,2026,dense,34,4.867574691772461,0.0,4
copy_first,2026,dense,35,4.853277206420898,0.0,4
copy_first,2026,dense,36,4.951725006103516,0.0,4
copy_first,2026,dense,37,5.231496810913086,0.0,4
copy_first,2026,dense,38,4.930788040161133,0.0,4
copy_first,2026,dense,39,5.281977653503418,0.0,4
copy_first,2026,dense,40,4.787364959716797,0.0,4
copy_first,2026,dense,41,5.177246570587158,0.0,4
copy_first,2026,dense,42,4.948428153991699,0.0,4
copy_first,2026,dense,43,5.297062873840332,0.0,4
copy_first,2026,dense,44,4.898467063903809,0.0,4
copy_first,2026,dense,45,5.0255961418151855,0.0,4
copy_first,2026,dense,46,5.0927534103393555,0.0,4
copy_first,2026,dense,47,5.515150547027588,0.0,4
copy_first,2026,dense,48,5.322105884552002,0.0,4
copy_first,2026,dense,49,4.838297367095947,0.0,4
copy_first,2026,dense,50,4.909873962402344,0.0,4
copy_first,2026,dense,51,4.965973854064941,0.0,4
copy_first,2026,dense,52,4.763744831085205,0.0,4
copy_first,2026,dense,53,4.996436595916748,0.0,4
copy_first,2026,dense,54,4.695507049560547,0.0,4
copy_first,2026,dense,55,4.901315689086914,0.0,4
copy_first,2026,dense,56,5.653266906738281,0.0,4
copy_first,2026,dense,57,4.605668067932129,0.0,4
copy_first,2026,dense,58,5.448009967803955,0.0,4
copy_first,2026,dense,59,4.7523674964904785,0.0,4
copy_first,2026,dense,60,5.050832748413086,0.0,4
copy_first,2026,dense,61,4.447056770324707,0.0,4
copy_first,2026,dense,62,4.842687129974365,0.0,4
copy_first,2026,dense,63,5.086448669433594,0.0,4
copy_first,2026,dense,64,4.942660331726074,0.0,4
copy_first,2026,dense,65,4.897228717803955,0.0,4
copy_first,2026,dense,66,5.178204536437988,0.0,4
copy_first,2026,dense,67,5.394981861114502,0.0,4
copy_first,2026,dense,68,5.7190260887146,0.0,4
copy_first,2026,dense,69,4.524845123291016,0.0,4
copy_first,2026,dense,70,5.041383743286133,0.0,4
copy_first,2026,dense,71,5.150732040405273,0.0,4
copy_first,2026,dense,72,5.243639945983887,0.0,4
copy_first,2026,dense,73,5.054693222045898,0.0,4
copy_first,2026,dense,74,4.726985931396484,0.0,4
copy_first,2026,dense,75,5.299054145812988,0.0,4
copy_first,2026,dense,76,4.716152191162109,0.0,4
copy_first,2026,dense,77,4.729369163513184,0.0,4
copy_first,2026,dense,78,5.31678581237793,0.0,4
copy_first,2026,dense,79,4.681396961212158,0.0,4
copy_first,2026,dense,80,5.13525390625,0.0,4
copy_first,2026,dense,81,4.721662998199463,0.25,4
copy_first,2026,dense,82,4.894362926483154,0.0,4
copy_first,2026,dense,83,4.8100409507751465,0.0,4
copy_first,2026,dense,84,5.845856666564941,0.0,4
copy_first,2026,dense,85,4.980359077453613,0.0,4
copy_first,2026,dense,86,4.3857421875,0.0,4
copy_first,2026,dense,87,5.429795265197754,0.0,4
copy_first,2026,dense,88,5.26829195022583,0.0,4
copy_first,2026,dense,89,5.36369514465332,0.0,4
copy_first,2026,dense,90,4.674469947814941,0.0,4
copy_first,2026,dense,91,5.229356288909912,0.0,4
copy_first,2026,dense,92,5.056605339050293,0.0,4
copy_first,2026,dense,93,4.999812602996826,0.0,4
copy_first,2026,dense,94,4.6635284423828125,0.0,4
copy_first,2026,dense,95,4.936112403869629,0.0,4
copy_first,2026,dense,96,5.147263526916504,0.0,4
copy_first,2026,dense,97,5.148124694824219,0.0,4
copy_first,2026,dense,98,4.801120281219482,0.0,4
copy_first,2026,dense,99,5.889925003051758,0.0,4
copy_first,2026,dense,100,5.065903186798096,0.0,4
copy_first,2026,dense,101,5.346329212188721,0.0,4
copy_first,2026,dense,102,4.671417236328125,0.0,4
copy_first,2026,dense,103,5.080639839172363,0.0,4
copy_first,2026,dense,104,5.23369026184082,0.0,4
copy_first,2026,dense,105,4.870260238647461,0.0,4
copy_first,2026,dense,106,5.426657676696777,0.0,4
